Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,sigmoid % Error,Accuracy,colslist
XGBoost_Regressor,0.27005234618364327,0.0715313760625339,0.6576713771697145,0.7488368037987814,0.8653535715525656,706.0111387061763,564.0369896744713,0.7548872180451128,,0.7834586466165413,27.01,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Random Regressor,0.2976618523200206,0.08722930245264293,0.6115823633649281,0.720512835331271,0.848830274749476,672.5911697230688,530.1377938270386,0.712280701754386,,0.7493734335839599,29.77,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
knn,0.274071505796888,0.07372159188237504,0.6339247628921697,0.7447136387704346,0.8629679245316332,693.5993946297995,549.2280263788567,0.7403508771929824,,0.7734335839598997,27.41,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
svm,0.07306830401212461,0.0038402412054793222,0.7252082612198173,0.9509182815155318,0.9751503891787829,872.8620032181711,677.5490764373164,0.768922305764411,,0.7839598997493734,7.31,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Linear Regressor,0.11657845659657129,0.011607803952574325,0.7361390231414819,0.9062821991556707,0.9519885499078603,847.6329976562783,667.529949055125,0.7889724310776942,,0.8200501253132833,11.66,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.2829840082006997,0.07823086336747909,0.6512984113701304,0.7355705039455936,0.8576540700921285,693.6033178616815,555.121638524233,0.7508771929824561,,0.7904761904761904,28.3,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Random Regressor,0.3313348348619898,0.10799339143180209,0.5987439675395776,0.6859684834325194,0.8282321434432012,641.951469908574,509.4497315278912,0.7137844611528822,,0.7493734335839599,33.13,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
knn,0.30717599640106463,0.0925367050117506,0.6202191426560096,0.7107524899047446,0.8430613796781018,666.8244285879895,531.0556688133515,0.7343358395989975,,0.7639097744360902,30.72,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
svm,0.07658075534701503,0.0038663500032670717,0.7221636169466854,0.9473149370601227,0.9733010516074267,868.6335227309081,673.8953954734178,0.768922305764411,,0.7909774436090226,7.66,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Linear Regressor,0.19912744408653393,0.037237590519326624,0.6979975852470643,0.8215970582066991,0.9064199127373025,777.5195231709573,617.8771727746371,0.7704260651629072,,0.8025062656641604,19.91,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
XGBoost_Regressor,0.305707440948881,0.09117814814797298,0.6416184984638124,0.7122590477589481,0.8439544109482148,673.6661314663115,540.7354029036305,0.743859649122807,,0.7814536340852131,30.57,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Random Regressor,0.3741232230556448,0.13780621565757167,0.5684472417731947,0.6420728428518329,0.8012944794841862,603.4880511370102,479.07869967053057,0.6862155388471178,,0.7097744360902256,37.41,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
knn,0.35726391856501316,0.12544453995565918,0.5935728210937739,0.6593684223677461,0.8120150382645299,622.4406936798156,497.6841993975812,0.7142857142857143,,0.7508771929824561,35.73,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
svm,0.16881926018398252,0.026057760463790935,0.6924438994686465,0.852689539213895,0.9234119011653982,795.061647393229,625.144887267368,0.7604010025062656,,0.7829573934837093,16.88,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Linear Regressor,0.20858686525681647,0.040621685026752896,0.6960958471021274,0.8118928517777776,0.9010509706879948,768.4348788076524,612.3395147432168,0.7769423558897243,,0.8065162907268171,20.86,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
XGBoost_Regressor,0.3134992778593273,0.09556031370891827,0.6383188905823881,0.7042655783406495,0.8392053254958821,666.6217683862583,535.508514692458,0.7513784461152883,,0.7864661654135339,31.35,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Random Regressor,0.39535119943455466,0.15375620038396176,0.55723358742012,0.6202955415623651,0.7875884341217595,584.3327389505571,464.50285337469256,0.6807017543859649,,0.7137844611528822,39.54,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
knn,0.36689263870928024,0.13199836792157071,0.5869124467647654,0.6494905359469755,0.805909756701689,613.1262972588756,489.79981693957643,0.7087719298245614,,0.7528822055137845,36.69,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
svm,0.17466434744482795,0.02758160097135076,0.6904433983372134,0.846693196271422,0.9201593320025734,789.7731510729451,621.4161148048589,0.7604010025062656,,0.7834586466165413,17.47,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Linear Regressor,0.20927039794930402,0.04042548279767144,0.6965398779504663,0.8111916310339911,0.9006617739384697,768.0872183581055,612.2818362906605,0.7744360902255639,,0.8055137844611528,20.93,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
XGBoost_Regressor,0.3310663773091529,0.10646817448017376,0.630323540158892,0.6862438879697776,0.8283983872327237,650.9318935774027,524.0069687915242,0.7483709273182957,,0.7904761904761904,33.11,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Random Regressor,0.4094402025068308,0.1647089638556095,0.5490467552804903,0.6058419516724677,0.7783584981693639,572.5603706565084,455.18450847136944,0.6711779448621554,,0.706265664160401,40.94,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
knn,0.39256203014519253,0.15112494481044791,0.5690936884869083,0.623156887310899,0.7894028675593338,590.0450186229039,471.0608480991574,0.699749373433584,,0.7403508771929824,39.26,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
svm,0.1723927965842469,0.02630107547578775,0.6910236698745562,0.8490235289702266,0.9214247277831362,791.5251583994672,622.5324121387824,0.7573934837092732,,0.7829573934837093,17.24,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Linear Regressor,0.20937761485725737,0.039987380308664666,0.6969472108472926,0.811081639630847,0.9006007104321243,768.2586388393921,612.4660968815905,0.7784461152882205,,0.8070175438596491,20.94,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
XGBoost_Regressor,0.34200115354939664,0.11340774890436112,0.6224230631903895,0.675026148112422,0.8215997493380959,639.7675636251489,515.5506188119332,0.7493734335839599,,0.7839598997493734,34.2,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
Random Regressor,0.41587084810387376,0.16961703586679489,0.5467780609008078,0.5992448976644499,0.7741090993293193,566.980217682036,451.43900846670664,0.675187969924812,,0.7072681704260652,41.59,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
knn,0.38725507193688846,0.1465423879845138,0.5703218834181776,0.628601175818195,0.7928437272364555,592.6889497384791,472.99709144621715,0.7087719298245614,,0.7363408521303259,38.73,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
svm,0.17226325777335583,0.025765967863800143,0.6907200923723305,0.8491564199091979,0.9214968366246288,791.7363881203626,622.6353199571709,0.7634085213032581,,0.7859649122807018,17.23,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
Linear Regressor,0.21778973230037457,0.04311342105086391,0.6903017799574526,0.8024518384302411,0.8957967617882089,759.0481606457734,605.0734799858835,0.7729323308270677,,0.8095238095238095,21.78,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')"
XGBoost_Regressor,0.3481139820313298,0.11719878534231931,0.6212210679240789,0.6687551355012455,0.8177745016208597,633.7557959692583,511.65015010381956,0.7468671679197995,,0.7869674185463659,34.81,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')"
Random Regressor,0.4202377690187017,0.17286648177560326,0.5425001696563859,0.5947649721749922,0.7712100700684557,561.7313362753639,446.6961005574469,0.6781954887218045,,0.7072681704260652,42.02,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')"
knn,0.38931053623183776,0.14771587459975588,0.5702684308742806,0.6264925214442753,0.7915128056097862,591.6218992736697,471.86743251995654,0.706766917293233,,0.7328320802005013,38.93,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')"
svm,0.18468322435751094,0.02972853368162165,0.6828605071764752,0.8364150568381052,0.9145573010140509,779.2101678766041,613.1400054839986,0.7604010025062656,,0.7814536340852131,18.47,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')"
Linear Regressor,0.24140547660465306,0.05353001443781813,0.6766306739574611,0.7782249799813005,0.8821706070717277,733.74450855266,586.2786647450677,0.7639097744360902,,0.7989974937343358,24.14,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')"
XGBoost_Regressor,0.35033348400399644,0.11831184411727347,0.6183643194647903,0.6664781985804306,0.8163811601087022,631.4641044796377,509.7039985508909,0.7428571428571429,,0.774937343358396,35.03,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')"
Random Regressor,0.4445634508158567,0.1935924917498978,0.5320174645677332,0.5698098048942016,0.7548574732320014,541.1541993639541,432.04081785026926,0.6616541353383458,,0.7057644110275689,44.46,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')"
knn,0.3950118657569385,0.1517805150872088,0.5659974164786198,0.6206436563144831,0.7878094035453519,587.2667758554364,468.0338322273771,0.7037593984962406,,0.7348370927318296,39.5,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')"
svm,0.21046421090172007,0.03947812350632285,0.6674308770688543,0.8099669253020843,0.899981624980246,751.3392745800822,592.107506731809,0.7468671679197995,,0.7819548872180451,21.05,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')"
Linear Regressor,0.24094949395595544,0.05283155689532837,0.6766706776051693,0.7786927622769941,0.882435698664211,733.7449123023613,586.5770684557876,0.7598997493734336,,0.7934837092731829,24.09,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')"
XGBoost_Regressor,0.3482474606283248,0.11640188094056914,0.6161484534308516,0.6686182028247356,0.8176907745747996,631.7983752857092,509.6428565964277,0.7303258145363408,,0.7679197994987469,34.82,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')"
Random Regressor,0.46111217820825234,0.2082567499438056,0.5222367081506561,0.552832839405418,0.7435272956693776,524.7155758971492,419.83235139203305,0.6701754385964912,,0.7012531328320802,46.11,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')"
knn,0.40464389944854007,0.1590978066614599,0.56062269165417,0.6107623706003767,0.781512872958838,577.2908953895187,461.0310698479918,0.7032581453634085,,0.7333333333333333,40.46,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')"
svm,0.20990579875951443,0.03875770349955743,0.6680918806798564,0.8105397877006213,0.9002998321118478,751.7346746379201,592.6718022910384,0.7493734335839599,,0.7759398496240602,20.99,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')"
Linear Regressor,0.25216659979613043,0.05791849653943859,0.6703872869216891,0.7671853868627257,0.8758911957901654,722.8031593130077,578.5276658825405,0.762406015037594,,0.793984962406015,25.22,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')"
XGBoost_Regressor,0.3506778354002251,0.11766500444829919,0.6132928897028015,0.6661249362641708,0.8161647727414917,629.1922198240043,507.4519668237074,0.724812030075188,,0.7644110275689223,35.07,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')"
Random Regressor,0.46943001044615296,0.21564423925666287,0.5215216566174912,0.5442997632663295,0.7377667404175452,517.5553071434889,415.48705654542783,0.6761904761904762,,0.7107769423558897,46.94,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')"
knn,0.40662320630810167,0.16028900566352788,0.5595111426176157,0.6087318444185308,0.7802126917825234,574.8095226667195,459.82502663202274,0.7072681704260652,,0.7298245614035088,40.66,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')"
svm,0.21493806430085283,0.04042358866896201,0.6633999179110298,0.8053773001932765,0.8974281587922659,745.9194508343072,587.8417234314819,0.7423558897243108,,0.7699248120300752,21.49,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')"
