Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,Accuracy,sigmoid % Error
knn,0.36361692300777404,0.12608142918944287,0.3657635917184695,0.24564477643086455,0.4956256414178594,238.32358434148983,210.091176438404,0.7137844611528822,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",36.36,0.7273182957393484
svm,-62.68728054621545,3957.473794801093,4.001744831004505,24.583381231955602,4.958163090495875,9925.161657003828,6740.084380504159,0.9719298245614035,"Index(['Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",-6268.73,0.9714285714285714
Linear Regressor,0.042203070699782796,0.0012802367074373766,0.4792569684525731,0.3697109823789274,0.6080386355972188,362.54903061851064,316.52243418415253,0.7989974937343358,"Index(['Level_C_SchoolCount'], dtype='object')",4.22,0.8070175438596491
XGBoost_Regressor,0.06297206347421913,0.0034657143360425913,0.47273286475164555,0.36169412151128216,0.601410110915407,355.12488332490625,310.1770553886536,0.7769423558897243,"Index(['Level_C_SchoolCount'], dtype='object')",6.3,0.7914786967418547
Random Regressor,0.0688821418240988,0.004245374022968762,0.47199403129766004,0.35941282282903764,0.599510486004238,353.05277430898036,308.88012896311074,0.7779448621553885,"Index(['Level_C_SchoolCount'], dtype='object')",6.89,0.7894736842105263
knn,-0.007506422947571867,-0.000445381488899832,0.48888564546393976,0.3888989179085912,0.6236176055152638,382.234235814268,330.4891808673447,0.7909774436090226,"Index(['Level_C_SchoolCount'], dtype='object')",-0.75,0.8130325814536341
svm,0.042989085272488015,0.001347232582245339,0.47740321749646,0.36940757963148774,0.6077890914054708,361.74940776814657,315.2264106568822,0.7934837092731829,"Index(['Level_C_SchoolCount'], dtype='object')",4.3,0.8130325814536341
Linear Regressor,0.07374147816216381,0.0044392491814619905,0.4684801194484934,0.3575371120637419,0.5979440710164637,350.14763102488985,306.2486273404116,0.7794486215538847,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",7.37,0.7909774436090226
XGBoost_Regressor,0.1720722624876253,0.028634575227969306,0.4385867829123391,0.3195812889044239,0.5653152119874574,312.1603871863889,274.7784693567276,0.7629072681704261,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",17.21,0.7729323308270677
Random Regressor,0.16863417017316307,0.02746201897584477,0.43859533208681506,0.320908397447169,0.5664877734313151,313.4336123528077,275.7251903527571,0.7583959899749373,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",16.86,0.7779448621553885
knn,0.06384731339327665,0.0030765562141131797,0.4661650391197383,0.36135627379272844,0.6011291656480564,353.86625588307083,307.65285413144704,0.7744360902255639,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",6.38,0.7924812030075188
svm,0.06845244919818883,0.003686426292998868,0.4669346448423308,0.3595786847962108,0.599648801213019,351.26277103021744,305.73424072540087,0.7849624060150376,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",6.85,0.8050125313283208
Linear Regressor,0.07662964133734695,0.004374169387941773,0.46601419910998476,0.35642227695402007,0.5970111196234289,348.83445111072683,304.70467343778256,0.7769423558897243,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",7.66,0.7904761904761904
XGBoost_Regressor,0.24174870736240772,0.05702371692502339,0.4145780617183233,0.2926860816895211,0.541004696550336,285.64348377656125,252.10125727377152,0.7508771929824561,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",24.17,0.7709273182957393
Random Regressor,0.23842633697306825,0.055425993779917526,0.4128934440110557,0.29396852140392565,0.5421886400542948,286.97788148730416,252.5823522667198,0.7413533834586467,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",23.84,0.7659147869674185
knn,0.12914957413119232,0.015197964501028172,0.4459904959376383,0.33614950790069437,0.5797840183212145,328.74429679986133,286.36465182835957,0.768922305764411,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",12.91,0.7904761904761904
svm,0.07293635516672603,0.0038209470309309435,0.4646993448127439,0.3578478906896419,0.5982038872237808,349.84372880640797,304.77275731302007,0.7699248120300752,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",7.29,0.7924812030075188
Linear Regressor,0.0863876148621926,0.005467770393541405,0.45995639733744653,0.3526556852397054,0.5938482005022037,344.80409524244334,300.6549798721128,0.7729323308270677,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",8.64,0.7864661654135339
XGBoost_Regressor,0.32820248453562795,0.10592333692743017,0.38437972185742114,0.25931480025052883,0.5092296144673136,253.6553022726409,224.6694370062311,0.7182957393483709,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",32.82,0.7443609022556391
Random Regressor,0.3202499414635954,0.10075612556021518,0.3771198029511332,0.2623844932320254,0.512234802831695,257.0517776676768,224.2403790554681,0.706766917293233,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",32.02,0.7268170426065163
knn,0.2476415354336784,0.05943954882586322,0.40502166774512965,0.2904114416394519,0.5388983592844312,283.8652618722633,247.65028888432983,0.73734335839599,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",24.76,0.7573934837092732
svm,0.06986981829626171,0.0028815539037452265,0.4564700730707833,0.35903157830044774,0.5991924384539976,350.0713763647369,302.4003041282144,0.7609022556390977,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",6.99,0.7774436090225564
Linear Regressor,0.09553377428596477,0.006635818927334003,0.4563635913616758,0.34912525464203414,0.5908682210459741,340.8660208610574,297.15199806365035,0.7654135338345864,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')",9.55,0.7814536340852131
XGBoost_Regressor,0.3721632062406188,0.13633980464862694,0.36769710690904645,0.24234589889947378,0.4922863992631462,235.7798334381681,208.49462258980162,0.7157894736842105,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')",37.22,0.7388471177944862
Random Regressor,0.3914622644391258,0.15111410393802782,0.3533828240412704,0.2348964348771041,0.48466115470202903,229.62021325243416,201.4034192574516,0.6917293233082706,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')",39.15,0.7092731829573935
knn,0.2514609703375009,0.060877749365780054,0.3994769752451156,0.2889371343126824,0.5375287288254298,281.81248772179043,245.3146125457887,0.7273182957393484,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')",25.15,0.7423558897243108
svm,-0.3233245954684003,0.10228776033454023,0.5731869865584281,0.5108051834685581,0.714706361709869,505.2371592012952,429.2504340454977,0.8110275689223058,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')",-32.33,0.8015037593984963
Linear Regressor,0.0953221149518958,0.006095620404532931,0.45635239151737617,0.3492069554472199,0.5909373532340124,340.9207777772789,297.1767233232389,0.7684210526315789,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')",9.53,0.7834586466165413
XGBoost_Regressor,0.41275872587696283,0.16786585159980993,0.3530730531164166,0.22667597035219672,0.47610499929342975,220.05254755256777,194.9402406607231,0.706265664160401,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')",41.28,0.7293233082706767
Random Regressor,0.41469423043800147,0.1694722241894272,0.3443375321827685,0.22592886282786656,0.47531974798851623,219.76736140909435,193.00733143308037,0.6786967418546366,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')",41.47,0.6957393483709273
knn,0.34035804554825666,0.11317511908643951,0.37215821952775857,0.25462273634233756,0.5046015619697759,247.31330700989332,216.97249784281775,0.7127819548872181,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')",34.04,0.731328320802005
svm,-579.2988548865515,336599.9987757054,12.379647801730647,223.99618661360947,14.966502150255733,34879.41547408914,23370.255264505326,0.9864661654135338,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')",-57929.89,0.9889724310776943
Linear Regressor,0.10143578491314931,0.006802567494276657,0.45632706547673907,0.34684707011227006,0.5889372378380145,339.1291091452163,296.17541072489746,0.7694235588972431,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')",10.14,0.7844611528822055
XGBoost_Regressor,0.4125361627735904,0.16726273511743361,0.35326184527768617,0.22676188002790348,0.4761952121009865,220.2229572557141,195.49365439118338,0.7032581453634085,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')",41.25,0.7238095238095238
Random Regressor,0.4177078635553928,0.1715716353278134,0.3420169997028521,0.22476559614128985,0.4740945012772136,218.39812034137293,191.5458618719086,0.6791979949874687,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')",41.77,0.693734335839599
knn,0.350522276486937,0.11977581148932459,0.36883155541697626,0.2506993286861746,0.500698840308398,243.29408150120082,213.72812475557072,0.7082706766917293,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')",35.05,0.731328320802005
svm,-5773.639004173382,33452342.853508472,41.36421087693645,2229.018901403705,47.21248671065426,121554.42234947448,81149.65316893163,0.9969924812030075,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')",-577363.9,0.9964912280701754
Linear Regressor,0.13612843267540176,0.014577399125995316,0.4461309894533708,0.333455658537293,0.5774561962065113,326.2729418991508,285.9905806334108,0.7659147869674185,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",13.61,0.7769423558897243
XGBoost_Regressor,0.4110059878504201,0.1655781916241218,0.3501358370863153,0.22735252973323322,0.47681498480357476,220.78399432223688,194.8588328455379,0.699749373433584,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",41.1,0.7233082706766917
Random Regressor,0.4276754524635695,0.17961487790735065,0.33788252579300393,0.2209180925896928,0.47001924704174913,214.72457825620438,188.5710830930824,0.6676691729323309,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",42.77,0.6867167919799498
knn,0.34999347217486265,0.11896066895601343,0.3687816882261935,0.25090344790573205,0.5009026331591121,243.40793982430637,213.65727695828954,0.7102756892230576,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",35.0,0.7323308270676692
svm,-505.9955740473625,257062.86242966098,11.340410632924433,195.70101553756996,13.989317908231621,31761.517370274814,21293.137032212137,0.9904761904761905,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",-50599.56,0.9904761904761905
Linear Regressor,0.16470087535967792,0.022715364442530306,0.4405276757371603,0.3224266548616524,0.5678262541144539,314.92502747808135,277.39435405496783,0.7704260651629072,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",16.47,0.787468671679198
XGBoost_Regressor,0.41902632041029786,0.17184514662468908,0.3477666960998698,0.22425666991262957,0.4735574621021504,217.30158140335988,192.23125182979038,0.6967418546365914,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",41.9,0.7057644110275689
Random Regressor,0.44222910576556795,0.1919192768163781,0.3352468931733123,0.21530036163349175,0.4640047000122863,209.02686114669933,184.22861577496596,0.6696741854636592,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",44.22,0.6902255639097744
knn,0.35326099401103406,0.12082513843828202,0.367341109010728,0.24964217981117034,0.4996420516841735,242.3025335605783,212.7361280310114,0.706265664160401,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",35.33,0.7298245614035088
svm,-118.06554600770616,14002.670261597468,5.67526426070658,45.959470776497554,6.779341470710674,14870.822730226046,10033.566799196766,0.9819548872180451,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",-11806.55,0.9849624060150376
Linear Regressor,0.1641427189045187,0.022038310154092522,0.44099224310238133,0.32264210405035343,0.5680159364404782,315.26749065241546,277.89987711110416,0.7679197994987469,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",16.41,0.7834586466165413
XGBoost_Regressor,0.4403794410450438,0.18987121969643117,0.34504321784161196,0.21601433485680982,0.4647734231395012,208.9115104792532,185.83454654635221,0.7127819548872181,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",44.04,0.7303258145363408
Random Regressor,0.4813008052454426,0.22777773561947756,0.3245327574275137,0.20021862984252367,0.4474579643301968,194.09202575618275,172.3744234541703,0.6661654135338346,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",48.13,0.6832080200501253
knn,0.3516064652817298,0.11920990434337542,0.36699712491373837,0.25028083026323655,0.5002807514418645,242.94942231880333,213.1126490103968,0.7057644110275689,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",35.16,0.7303258145363408
svm,-74.74782661360108,5615.394022889716,4.746627547171393,29.238769235608117,5.407288528977173,12040.052921669041,8149.494879542073,0.9944862155388471,"Index(['Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",-7474.78,0.9959899749373433
